name,address,phone,type,delivery_route,team_id
"MOHIT STORE - VASANT VIHAR","ARORA GENERAL STORE, INDIRA NAGAR","9720955918","General Trade","PANDITVARI",JA
"REETA PROVISON & PROVISON STORE","VASANT VIHAR SHOPING COMPLEX","9411171632","General Trade","PANDITVARI",JA
"MANAV SEVA ( BHATIYA JI)","OPP FRI GATE, CHAKRATA ROAD","9359992831","General Trade","PANDITVARI",JA
"SATYARAJ MEDICOS - SD CROSSING","NEAR CHAWLA STORE","","General Trade","SD ROAD",JA
"OM PHARMACY  - RAIPUR ROAD","SD CROSSING TOWARD RAIPUR","9792411114","General Trade","SD ROAD",JA
"ROVER'S CAFE - SD ROAD","NEAR SHIC DEPARTMENT STORE, SD ROAD","7055031999","General Trade","SD ROAD",JA
"TOMAR GEN STORE - SD ROAD","SD ROAD, OPP PACIFIC GOLF STATE LANE","8755366498","General Trade","SD ROAD",JA
"DAILY NEEDS - LADPUR","NEAR BP PETROL PUMP, LADPUR","8979692639","General Trade","RAIPUR",JA
"11 TO 11 LIQUOR AND GROCERY - SD RO","NALAPANI CHOWK OPP SUVIDHA, SD ROAD","9719135863","General Trade","SD ROAD",JA
"SAMPLE CORNITOS","CORNITOS","","General Trade","OTHER",JA
"SAMPLE BONNE","","","General Trade","Unassigned",JA
"PANWAR RESTAURANT - MUSSORRIE ROAD","MAGGIE POINT PANNI WALA MOAD, MUSSORRIE ROAD","7017909770","General Trade","MUSSOORIE",JA
"PAKIJA GEN STORE - CHAKATA ROAD","NEAR WINE SHOP OPP KFC, CHAKRATA ROAD","","General Trade","PANDITVARI",JA
"RANA BAKERS - DAKRA","OPP UCO BANK GARHI CANTT, DAKRA","9012553869","General Trade","KAULAGARH",JA
"GUPTA ENTERPRISES - RAMADA HOTEL","CHAKRATA ROAD","9897859776","General Trade","PANDITVARI",JA
"SHVET DHARA DAIRY - NIMBUWALA","""31, GARHI CANTT, NIMBUWALA""","Uttarakhand","General Trade","05",JA
"BOBBY GENERAL STORE - GARHI CANTT","CANTT DAKRA, SHYAM GENERAL STORE SE AAGE","7902009507","General Trade","KAULAGARH",JA
"BP EGG AND GENERAL STORE - GARH DAK","GARH DAKRA CANTT ROAD, NEAR SHYAM GENERAL STORE","9557718744","General Trade","KAULAGARH",JA
"GUPTA CAFE - NEAR NATRAJ CINEMA","NATRAJ CINEMA","9634097213","General Trade","HANUMAN CHOWK",JA
"TIKKA TALK - INDRESH HOSPITAL","OPP INDRESH HOSPITAL GATE","7983731850","General Trade","DEHRA KHAS",JA
"ASHWAL STORE - NARAYAN VIHAR","NARAYAN VIHAR","","General Trade","KARGI",JA
"DOBHAL DAIRY - NARAYAN VIHAR","NARAYAN VIHAR","9458330231","General Trade","DEHRA KHAS",JA
"GLOBALE METEORICO CONSUMATORE PVT","""SHOP NO 2B, KNOCKANE ESTATE, MALL""","0","General Trade","Unassigned",JA
"NIRMAL GURUNG (NAINA)","""NYAN GAON, ANARWALA RD"", DEHRADUN","05","General Trade","8755687329",JA
"PRAVEEN UNCLE - TAYAL JI","","","General Trade","OUTER",JA
"SUPER STORE - RAJENDER NAGAR","KAULAGARH ROAD, RAJENDER NAGAR","9897491520","General Trade","PANDITVARI",JA
"BK STORE - SD ROAD","NEAR PRERNA STORE, ""SD ROAD, DEHRADUN""","05","General Trade","6398499820",JA
"LEMON FRESH BAKERS - SD ROAD","BEFORE PACIFIC GOLF STATE, SD ROAD","","General Trade","SD ROAD",JA
"DAILY NEEDS GROCERY - MAJRA","OPP NEGI SWEETS","","General Trade","CLEMENT TOWN",JA
"GROWELL PHARMACY - NIRANJANPUR","INDIRA MARG, NEAR INDANE GAS GODAM","8957178740","General Trade","DEHRA KHAS",JA
"DHYANI GEN STORE - SEWALA KALAN","SEWLA KALAN","","General Trade","CLEMENT TOWN II",JA
"OLD PODAR MEDICOS - CLOCK TOWER","""11, CHAKRAT ROAD, DEHRADUN""","Uttarakhand","General Trade","05",JA
"RAHUL PRO STORE- - RISHI VIHAR","RISHI VIHAR","7895666768","General Trade","ITBP-GOVIND GARH",JA
"RANA BAKERS - ANURAG CHOWK","OPP CAPITAL SWEETS, ""ANURAG CHOWK, DEHRADUN""","05","General Trade","Unassigned",JA
"DAILY DELIGHT GROCERY - SAI LOK","NEAR SAI LOK CHOWK DEHRADUN","8755780254","General Trade","ITBP-GOVIND GARH",JA
"RAWAT GEN STORE - SANSKRITI LOK","SANSKRITI LOK COLONY, BHARMANWALA CHOWK","","General Trade","KARGI",JA
"BACHAT DEPARTMENT STORE - KARGI CHK","NEAR BY HK AGGARWAL, ""KARGI CHOWK, DEHRADUN""","05","General Trade","9368002072",JA
"AGD GALLERY - DAKRA","NEAR PERFECT PRICE STORE, DAKRA","7983756985","General Trade","KAULAGARH",JA
"SUPRIT BAKERS - RING ROAD","NEAR JAGDAMBA MEDICAL, RING ROAD","9690685006","General Trade","MOHKAMPUR",JA
"THE LIQUOR SUPREMO - MATA MANDIR RD","MATA MANDIR ROAD","","General Trade","AJABPUR RACE COURSE",JA
"POOJA AGENCIES - MEHUWALA","KHASRA NO 1600 ANNA HAZARE CHOWK, ""MEHUWALA, SHIMLA BYPASS""","05","General Trade","9837258935",JA
"SMILE MEDICAL STORE - CHUKKUWALA","CHUKKUWALA","9927406766","General Trade","NESHVILLA ROAD",JA
"OM PRAKASH DINESH KUMAR - PANDITVAR","PANDITVARI","9412954141","General Trade","PANDITVARI",JA
"NEW RAHUL STORE - SD ROAD","SD ROAD","9837593019","General Trade","SD ROAD",JA
"INDIYANO FOOD & BEVERAGE","""G.FLOOR, OPP SACHIVALAYA COLONY, ""","0","General Trade","Unassigned",JA
"JAI MAA CHANDARBANI MEDICAL - ARAGA","NEAR ARAGHAR CHOWK, DEHRADUN","9758330394","General Trade","AJABPUR RACE COURSE",JA
"SHREE GANESH STORE - ARAGHAR CHOWK","NEAR NEEDS THE STORE, ARAGHAR CHOWK, OWNER CONSFUSED WITH HER WRITING","","General Trade","AJABPUR RACE COURSE",JA
"PANWAR GEN STORE - DWARIKA CHOWK","NEAR DWARIKA STORE, ""DWARIKA CHOWK, DEHRADUN""","05","General Trade","8979351944",JA
"UDIT ENTERPRISES - MORADABAD","""2/356, AVAS VIKAS, BUDDI VIHAR""","Uttar Pradesh","General Trade","09",JA
"ADINATH TRADERS - HANUMAN CHOWK","HANUMAN CHOWK","9837605566","General Trade","HANUMAN CHOWK",JA
"GOYAL TRADER - ANMOL MARKET","NEAR ANMOL STORE, ANMOL MARKET","","General Trade","ITBP-GOVIND GARH",JA
"SHIVA BOOK AND STATIONARY - ITBP RD","ITBP ROAD, DEHRADUN","","General Trade","ITBP-GOVIND GARH",JA
"ADRIKA STORE - ITBP ROAD","ITBP ROAD, INDIRA NAGAR","","General Trade","ITBP-GOVIND GARH",JA
"RAUTHAN GEN STORE - RING ROAD","NEAR JAGDAMBA MEDICAL","9520225002","General Trade","MOHKAMPUR",JA
"MAA RENUKA CHEMIST - RING ROAD","NEAR OPP OF VEGA STORE","9458380266","General Trade","MOHKAMPUR",JA
"PANDIT JI PAAN BHANDAR - SD ROAD","OPP PRERNA STORE, SD ROAD","7417992255","General Trade","SD ROAD",JA
"MONTHLY EXPENSE HARSH","","","General Trade","Unassigned",JA
"GROCERIA STORES LLP - SD ROAD","NEAR IT PARK, DEHRADUN","8218073961","General Trade","SD ROAD",JA
"ANAND PRO STORE - KANDOLI","KANDOLI","8171649940","General Trade","RAJPUR LOWER",JA
"BUY BUY STORE - SD ROAD","ELITE HOSPITALITY, ""SHOP NO 29, DOON SQUARE MALL","0","General Trade","Unassigned",JA
"MAHESHWARI BAKERS II - DL ROAD","""DL ROAD, KARANPUR, DEHRADUN-248001""","Uttarakhand","General Trade","05",JA
"PATH-7 - KARANPUR","OPP GUPTA PROVISION STORE, ""ARYAN NAGAR, KARANPUR""","05","General Trade","Unassigned",JA
"FAUZI ELECTRONICS - DAKRA","SK PRO STORE, DAKRA","9927491859","General Trade","KAULAGARH",JA
"PARADISE BAKERS & CONFECTIONARY","SHANTI VIHAR CHOWK, RAIPUR ROAD","9808539865","General Trade","RAIPUR",JA
"SHREE DWARIKA MEDICAL - DWARIKA CH","SHREE DWARIKA MEDICAL SURGICAL STOR, ""22-A, NEW ROAD DWARIKA STORE CHOWK""","05","General Trade","Unassigned",JA
"ACCENTUS PHARMACEUTICALS - KARGI","BEFORE CHAND CHOWK, NEAR HANUBHAGA DEPT STORE","9318018916","General Trade","KARGI",JA
"ATHARAVA PHARMACY - BALBIR ROAD","NEAR GREEN GROCERY","9897662834","General Trade","DHARAMPUR 1ST",JA
"GEETA ELECTRICALS - 06 NO PULIYA","RING ROAD DEHRADUN","987077053 9045580212","General Trade","MOHKAMPUR",JA
"STAR MEDICAL STORE - SD ROAD","SD ROAD","9557663382","General Trade","SD ROAD",JA
"KHAN GEN. STORE - DOON VIHAR","DOON VIHAR, JHAKHAN","8077833100","General Trade","RAJPUR UPPER",JA
"VINAY STATIONARY - DAKRA","DAKRA","","General Trade","KAULAGARH",JA
"AGGARWAL CONFECTIONARY - GARHI DAKR","NEAR KWALITY GALLERY, GARHI DAKRA","7017515335","General Trade","KAULAGARH",JA
"ASHOK ANIL ENTERPRISES (LLP) - SELQ","HEBTERPUR - POANTA SAHIB ROAD, SELAQUI","","General Trade","SUVIDHA",JA
"MODERN BAKERS - TURNER ROAD","TURNER ROAD","","General Trade","CLEMENT TOWN",JA
"SHREE SWASTIKA MATRI DAWA - KARGI","NEAR PASHUPATI DEPT","8923666108","General Trade","KARGI",JA
"NEGI MEDICAL - DALANWALA","MOHINI ROAD, DALANWALA","","General Trade","DHARAMPUR 1ST",JA
"WAZIR CHAND PROVISION STORE - KARAN","""67, KARANPUR BAZAR, DEHRADUN""","Uttarakhand","General Trade","05",JA
"DHARMENDER PROV STORE - BRHAMPURI","BRHAMPURI CHOWK","9634300696","General Trade","CLEMENT TOWN",JA
"AGGARWAL PROVISON STORE - H.CHOWK","""RAM LELLA BAZAR, HANUMAN CHOWK""","05","General Trade","9639438456",JA
"RAM SAROOP RAKESH KUMAR - H.CHOWK","""RAM LEELA BAZAR, HANUMAN CHOWK""","05","General Trade","Unassigned",JA
"BHAGWATI SHOPPING SHOP - PATHRIBAGH","PATHRIBAGH, TOWARDS GURU RAM RAI COLLEGE","","General Trade","DEHRA KHAS",JA
"GUPTA PROV STORE - PATHRIBAGH","PATHRIBAGH NEAR, BHAGWATI BOOK DEPOT","9634818355","General Trade","KARGI",JA
"PAYALL GENERAL STORE - KARGI CHOWK","OPP TAAL COMMUNICATION, KARGI ROAD","9927282247","General Trade","KARGI",JA
"AYUSHI GENERAL STORE - LOVELY MARKE","LOVELY MARKET","","General Trade","PANDITVARI",JA
"RAJ MEDICAL AGENCY - KANWALI ROAD","KANWALI ROAD","7830292106","General Trade","ITBP-GOVIND GARH",JA
"JAMNA JI BAKERS - REST CAMP","OPP GOYAL AATA CHAKKI","7668856566","General Trade","AJABPUR RACE COURSE",JA
"SOMJI DAIRY  - CHANDAN NAGAR CHOWK","CHANDAN NAGAR CHOWK","8077388848","General Trade","AJABPUR RACE COURSE",JA
"AMIT PROV STORE - KARGI ROAD","MOTHROWALA","9627278166","General Trade","KARGI",JA
"DEHRAKHAS STORE - DEHRA KHAS","DEHRA KHAS","8755989347","General Trade","KARGI",JA
"ARVIND BOOK HOUSE (BITTU) - NEWCANT","NEW CANTT ROAD, NEAR ELECTRIC CARE ( AHUJA ELECTRIC, AL)","","General Trade","NESHVILLA ROAD",JA
"HUMAN CARE MEDICOS - SD ROAD","OPP SHOPPER BAY, SD ROAD","","General Trade","SD ROAD",JA
"SINGHAL MEDICAL STORE - MUSSOORIE","""HEMRAJ AND SONS, MUSSOORIE"", NEAR LIBRARY CHOWK","05","General Trade","0135-2631525",JA
"GHAI SWEET SHOP - PREMNAGAR","NEAR RAKESH GENERAL STORE, PREMNAGAR","9412369188","General Trade","PREM NAGAR",JA
"SAI MEDICAL - CHAKRATA ROAD","OPP APPOLA PHARMACY, CHAKRATA ROAD","9997997607","General Trade","PANDITVARI",JA
"GOURMART ENTERPRISE - GMS ROAD","""KH NO 452, GENERAL MAHADEV SINGH"", ""ROAD","0","General Trade","Unassigned",JA
"BARTHWAL PRO STORE - CHANDARBANI","CHANDARBANI","9760178349","General Trade","CLEMENT TOWN II",JA
"CHAUDHARY GEN STORE - SUBHASH NAGAR","PRADEEP CHAUDHARY, SUBHASH NAGAR","","General Trade","CLEMENT TOWN",JA
"BALAJI STORE - PANDITVARI","TOWARS IMA ACADEMY, ""CHAKRATA ROAD, PANDITVARI""","05","General Trade",""7520759157",JA
"SANCHI COSMETICS - CHANDAN NAGAR","NEAR HEALTH JUICE CORNER","7017935954","General Trade","DOON HOSPITAL",JA
"SHRI BALAJI STORE - GOVIND GARH","NEAR SHIVA MEDICOS, KANWALI ROAD","7895263869","General Trade","ITBP-GOVIND GARH",JA
"RAKESH MASALA PVT. LTD.","""J-4, SECTOR-63, NOIDA 201301""","Uttar Pradesh","General Trade","09",JA
"TOP BAKERS N CONF - MAJRI MAFI","NAWADA ROAD","706073877","General Trade","MOHKAMPUR",JA
"MUKESH GEN STORE - MAHARANI BAGH","MAHARANI BAGH","7895167617","General Trade","ITBP-GOVIND GARH",JA
"KRISHNA GENERAL STORE - DHAMAWALA","NEAR ARORA PATANG, DHAMWALA","7906471636","General Trade","HANUMAN CHOWK",JA
"RAKESH GEN STORE - DHAMAWALA","NEAR ARORA PATANG, DHAMWALA","7895888529","General Trade","HANUMAN CHOWK",JA
"SEHGAL GENERAL STORE - DHAMAWALA","NEAR ARORA PATANG, DHAMAWALA","9997280879","General Trade","HANUMAN CHOWK",JA
"ANNAPURNA CONFECTIONARY - MOTI BAZA","MOTI BAZAR OPP SBI BANK","8630244526","General Trade","HANUMAN CHOWK",JA
"KABIR DAIRY - MACHI BAZAR","MACHHI BAZAR","9897336899","General Trade","HANUMAN CHOWK",JA
"DEEPAK BAKERS - MACHHI BAZAR","NEAR KALIKA MANDIR, MACHHI BAZAR","9897223074","General Trade","PALTAN BAZAR",JA
"FAKEER CHAND - SAHARANPUR CHOWK","SAHARANPUR CHOWK","9319708030","General Trade","HANUMAN CHOWK",JA
"NEW P R BOOK DEPOT - DOBHAL CHOWK","NEAR SAJWAN ENTERPRISES, DOBHAL CHOWK","7060234111","General Trade","MOHKAMPUR",JA
"AVDESH PROVISION STORE - NAWADA RD","NAWADA ROAD","9639231300","General Trade","MOHKAMPUR",JA
"ARTI DAIRY AND PROV STORE - NAWADA","NAWADA ROAD","8979605519","General Trade","MOHKAMPUR",JA
"JAY PRAKASH PROV STORE - NAWADA RO","NAWADA ROAD","9859852001","General Trade","MOHKAMPUR",JA
"PANTHRI GEN STORE - MAJRI MAFI","MAJRI MAFI MOHKAMPUR","9634708772","General Trade","MOHKAMPUR",JA
"SATISH GOYAL STORE - NEHRU COLONY","NEHRU COLONY","9997734811","General Trade","FUWARA CHOWK",JA
"RAMOLA CANTEEN - SAHASPUR","""NEARBY SHIV MANDIR, SHAKANPUR, SHAS""","","General Trade","Uttarakhand",JA
"CHADHA GENERAL STORE - NESHVILLA","NEAR MAHANIDHI ELECTRICAL, NESHVILLA ROAD","9997124940","General Trade","NESHVILLA ROAD",JA
"G-STORE - KANDOLI","NEAR SHIV MANDIR, KANDOLI","9634037325","General Trade","RAJPUR LOWER",JA
"VINAY PROV STORE - KANDOLI","NEAR TRIMURTI GENERAL STORE, KANDOLI","9045057933","General Trade","RAJPUR LOWER",JA
"ARUN GENRAL STORE - KANDOLI","CANAL RAOD","9536279949","General Trade","RAJPUR LOWER",JA
"CHETNA STORE - CANAL ROAD","OPP BALA SUNDRI MANDIR","9759072130","General Trade","RAJPUR LOWER",JA
"MAHALAXMI BAKERS - JHAKHAN","NEAR ANJALI DAIRY, RAJPUR ROAD, JHAKHAN","9837783976","General Trade","RAJPUR UPPER",JA
"FAIRDEAL GENERAL STORE - ROORKEE","""CIVIL LINES, ROORKEE-247667""","05","General Trade","9997040881",JA
"HITKARI AYURVEDIC & HERBS - PALTAN","""97, PALTAN BAZAR, DEHRADUN""","Uttarakhand","General Trade","05",JA
"DAUGHTER STATIONARY - MANDAKANI VIH","MANDAKANI VIHAR","","General Trade","SD ROAD",JA
"R.LAXMI DAIRY - SD ROAD","SD ROAD","9927081325","General Trade","SD ROAD",JA
"SHAKUNTALAM ENTERPRISES-SHEN","""GALI NO-19A-4/A, CHANKYA PLACE, PAR""","270","General Trade","Unassigned",JA
"YASH STAFF","","","General Trade","FUWARA CHOWK",JA
"BLUE STAR PAPER PRODUCTS - RJNAGAR","RAJENDER NAGAR","6399253258","General Trade","PANDITVARI",JA
"GARG STATIONARY - RAJENDER NAGAR","NEAR SIDDHI COLLECTION, RAJENDER NAGAR","","General Trade","PANDITVARI",JA
"OLD FRIENDS BAKERY - SHIMLA BYPASS","SHIMLA BYPASS CHOWK","9897268559","General Trade","CLEMENT TOWN II",JA
"MITTAL PROV STORE - GMS ROAD","GMS ROAD NEAR SUN PRAK INN CHOWK","9897584412","General Trade","ITBP-GOVIND GARH",JA
"R K PROVISION STORE - GARHI CANTT","KWALITY GALLERY ROAD, AHEAD LITTLE PLANET, ""GARHI CANTT","05","General Trade","Unassigned",JA
"SAMRIDDHI STORE - BIRPUR ROAD","BESIDE ROSHNI ENTERPRISES, ""BIRPUR ROAD, GARHI CANTT""","05","General Trade","7895130048",JA
"SRESTA NATURAL BIOPRODUCTS PVT LTD","KHASRA NO-78/154 EX LAL DORA, ""NEAR VISHWA SCHOOL, BOKALI""","07","General Trade","Unassigned",JA
"NAMDEV GENERAL STORE - NESHVILLA","NESHVILLA ROAD","","General Trade","NESHVILLA ROAD",JA
"VICKY STAFF","","","General Trade","CLEMENT TOWN",JA
"ANKIT PROVISION STORE - KARGI CHOWK","NEAR KARGI CHOWK, KARGI CHOWK","9927589695","General Trade","KARGI",JA
"DHANIRAM PROVISION STORE - KARGI RD","KARGI ROAD","9759245691","General Trade","KARGI",JA
"SATISH PROV. STORE - KARGI","MOTHROWALA","9758777387","General Trade","KARGI",JA
"UNIYAL GENERAL STORE - KARGI","KARGI","8283405633","General Trade","KARGI",JA
"RAWAT GENERAL STORE - KARGI","PNB CHOWK, ""BANJARAWALA, KARGI""","05","General Trade","6395707926",JA
"RAWAT GEN STORE - EKTA VIHAR","EKTA VIHAR","9559392655","General Trade","SD ROAD",JA
"RADHIKA MEDICOSE - EKTA VIHAR","EKTA VIHAR","","General Trade","SD ROAD",JA
"MAHAWAR GENERAL STORE - DAKRA BAZAR","OPP SHYAM GENERAL STORE, DAKRA","8057532087","General Trade","KAULAGARH",JA
"DEV RAWAT","","","General Trade","DEHRA KHAS",JA
"KARTIK GEN STORE - SEWLA KALA","SEWLA KALA, CHANDRABANI ROAD","9761435751","General Trade","CLEMENT TOWN II",JA
"MAHAVIR GENERAL STORE - CHANRBAN RD","CHANDRABANI ROAD, SEWLA KALA","9720160583","General Trade","CLEMENT TOWN II",JA
"JEEPA GENERAL STORE - SEWLA KALA","NEAR KARTIK MEDICAL, SEWLA KALA","9557223322","General Trade","CLEMENT TOWN II",JA
"AMAN GENERAL STORE - CHANDRABANI RO","SEWLA KALA","9897783512","General Trade","CLEMENT TOWN II",JA
"HARI OM GENERAL STORE - MATA MANDIR","MATA MANDIR ROAD","8800568994","General Trade","AJABPUR RACE COURSE",JA
"JOSHI PROV STORE - IT PARK","IT PARK","8279956123","General Trade","SD ROAD",JA
"SAI PROVISION STORE - SD ROAD","SD ROAD","8650967048","General Trade","SD ROAD",JA
"MOHAN LAL VIRMANI - KARANPUR","KARANPUR, OPP SBI ATM","9520573114","General Trade","KARANPUR",JA
"SOLANKI STORE - SD ROAD","IT PARK","8057540055","General Trade","SD ROAD",JA
"NEGI GEN STORE - DHARAMPUR","DHARAMPUR","9634628918","General Trade","AJABPUR RACE COURSE",JA
"SHARMA GENERAL STORE - RACE COURSE","RACE COURSE CHOWK","7668766288","General Trade","AJABPUR RACE COURSE",JA
"NIHARIKA GIFTS SPORT AND STATIONARY","""BANSAL HOME, SEWLA KALA""","05","General Trade","8909504000",JA
"PUNDIR GENERAL STORE - AJABPUR KALA","NEAR RAILYWAY PHATAK, AJABPUR KALAN DEHRADUN","8954146481","General Trade","AJABPUR RACE COURSE",JA
"KUSUM GENERAL STORE - AJABPUR KALAN","AJABPUR KALAN FROM HARDIWAR BYPASS, 100 METER FROM ENTRY, DEHRADUN","9568196777","General Trade","AJABPUR RACE COURSE",JA
"BRIJ PHARMA SALES - DHARAMPUR","ARAGHAR CHOWK","9997567809","General Trade","AJABPUR RACE COURSE",JA
"BAHUGUNA MEDICINE - ARAGHAR CHOWK","""57 B, ARAGHAR CHOWK, HARIDWAR ROAD""","Uttarakhand","General Trade","05",JA
"BAJRANGI MEDICAL - KARGI ROAD","NEAR PANT DEPT STORE, EXTREME BAD PAY MASTER","8630879665","General Trade","DEHRA KHAS",JA
"CHAUHAN MEDICOSE - HARIDWAR ROAD","NEAR LAVANA MALL, HARIDWAR ROAD","9411713627","General Trade","MOHKAMPUR",JA
"BADONI GEN STORE - DHARAMPUR","HARIDWAR ROAD","8760133470","General Trade","FUWARA CHOWK",JA
"OM DEPT. STORE - MAJRI MAFI","MAJRI MAFI NAWADA ROAD","9634271547","General Trade","MOHKAMPUR",JA
"SHINGARI STORE - MAJRI MAFI","""OPP TOP BAKERS, NAWADA ROAD""","05","General Trade","Unassigned",JA
"MANORI GEN STORE - MOHKAMPUR","NEAR LAVANA MALL","9412914739","General Trade","HARRAWALA",JA
"SOHAM TRADERS - SAHARANPUR","""6/373/1, BRIJ VIHAR, BHUTESHWAR ROA""","","General Trade","Uttar Pradesh",JA
"NEW UNIVERSAL DEPT - RAJEEV NAGAR","RAJEEV NAGAR, HARIDWAR ROAD","9758937614","General Trade","FUWARA CHOWK",JA
"ARYAN GENERAL STORE - KAMLA PALACE","OPP KAMLA PALACE","9760325963","General Trade","ITBP-GOVIND GARH",JA
"NIHARIKA GENERAL STORE - KAMLA PALA","OPP KAMLA PALACE","9897425929","General Trade","ITBP-GOVIND GARH",JA
"SHREE RADHE RADHE WS - IT PARK","NEAR MAHENDER HEALTH CARE","","General Trade","RAJPUR LOWER",JA
"KAHNA GEN STORE - SD ROAD","""NEAR PRERNA STORE, SD ROAD"", DEHRADUN-248001","05","General Trade","Unassigned",JA
"NAMAN PRO STORE - SD ROAD","NEAR SAI PROVISION STORE, SD ROAD","9259675789","General Trade","SD ROAD",JA
"SHRIDI SAI GENERAL STORE - HARIDWA","RISPINA PULL OPP RAJEEV NAGAR GATE, ""HARIDWAR ROAD, DEHRADUN""","05","General Trade","9758039651",JA
"MAA BHAGWATI STORE - HARRAWALA","NEAR DIKSHA COSMETICS, HARRAWALA","8979205785","General Trade","HARRAWALA",JA
"MAA BHAGWATI TRADERS - HARRAWALA","HARRAWALA","9675660755","General Trade","MOHKAMPUR",JA
"LOKESH GENERAL STORE - MIYAWALA","TUNOWALA ROAD MIYAWALA","9927725053","General Trade","MOHKAMPUR",JA
"GARHWAL GEN STORE - MIYAWALA","MIYAWALA","9760704478","General Trade","MOHKAMPUR",JA
"KANHA GENERAL STORE - SD ROAD","NEAR PRERNA STORE, SD ROAD","","General Trade","SD ROAD",JA
"KAPOOR DEPARTMENTAL STORE - SD ROAD","KAPOOR MARKET NEAR OM PHAMRACY, SD ROAD","8272006482","General Trade","SD ROAD",JA
"MAHINDRA DAIRY - PREMNAGAR","PREMNAGAR","","General Trade","PREM NAGAR",JA
"RICHA STORE - PREMNAGAR","NEAR CARMAN SCHOOL, PREMNAGAR","760159480","General Trade","PREM NAGAR",JA
"SIMRAN GENERAL STORE - RANA CHOWK","""SHYAM PUR, RANA CHOWK"", PREMNAGAR","05","General Trade","Unassigned",JA
"TATA CONSUMER PRODUCTS LTD","AMBALA ROAD, SAHARANPUR","7017501826","General Trade","OUTER",JA
"LEVEL UP NUTRITION - JOGIWALA","JOGIWALA, PAYMENT ISSUE, SHOP CLOSED FOR ETERNITY","9759009993","General Trade","FUWARA CHOWK",JA
"NAVEEN NEWS AGENCY - KISHAN NAGAR C","KISHAN NAGAR CHOWK, OPP MADHU CHEMIST","9897927935","General Trade","PANDITVARI",JA
"LOCMA MART - RISHI VIHAR","RISHI VIHAR","","General Trade","ITBP-GOVIND GARH",JA
"VANSH DAIRY - SEEMA DWAR","SEEMA DWAR","","General Trade","ITBP-GOVIND GARH",JA
"BANWARI LAL ATMA RAM - KANWALI ROAD","SAHARANPUR CHOWK","8077106281","General Trade","HANUMAN CHOWK",JA
"GUPTA GENERAL STORE - AJABPURKALAN","AJABPUR","","General Trade","AJABPUR RACE COURSE",JA
"HIMALAYAN MEDICAL - RAJEEV NAGAR","NEAR NEGI TRADERS, RAJEEV NAGAR","","General Trade","FUWARA CHOWK",JA
"SHAGUN GENERAL STORE - LAXMI ROAD","LAXMI ROAD, INDER RAOD DWARIKA CHOWK","","General Trade","DHARAMPUR 1ST",JA
"AMIT GENERAL STORE  - KARGI","MOTHROWALA ROAD, KARGI ROAD","","General Trade","KARGI",JA
"SHIVANG GENERAL STORE - KARGI","KARGI, NEAR SATISH PROVISION TOWARDS SUVID, ""HA","05","General Trade","9897327691",JA
"MAA KUNJAPURI STORE - KARGI","NEAR KALI MATA MANDIR KARGI ROAD, KARGI","9897299504","General Trade","KARGI",JA
"BHAGWATI DEPT STORE - NARAYAN VIHAR","""NARAYAN VIHAR, KARGI ROAD""","05","General Trade","7906754473",JA
"A R TRADERS - KALIDAS ROAD","KALIDAS ROAD","9897328009","General Trade","NESHVILLA ROAD",JA
"SHIVAM GENERAL STORE - TIBTI COLONY","OPP TIBIT COLONY, SD ROAD","9548951161","General Trade","SD ROAD",JA
"ELITE HOSPITALITY - DOON SQUARE MAL","DOON SQUARE MALL, DEHRADUN","","General Trade","RAJPUR LOWER",JA
"RAVINDER GENERAL STORE - PREMNAGAR","PREMNAGAR","8534900286","General Trade","PREM NAGAR",JA
"OLD BALAJI STORE - PANDITVARI","OPP IMA GATE, PREMNAGAR ROAD, BILL TO BALAJI","8279664860","General Trade","PREM NAGAR",JA
"SHARMA GEN STORE - DAKRA BAZAR","DAKRA BAZAR","7500814585","General Trade","KAULAGARH",JA
"HIMANSHU GENERAL STORE - KAULAGRARH","KAULAGARH","7520337985","General Trade","KAULAGARH",JA
"SHRI NATH BABA STORE - HARIDWAR","""JHANDA CHOWK, CHOWK BAZAR, KANKHAL""","Uttarakhand","General Trade","05",JA
"REKHI & CO. - DISPENSARY ROAD","""61, DISPENSARY ROAD, DEHRADUN""","Uttarakhand","General Trade","05",JA
"RMB EXPORTS DELHI","""NO.37/32, GROUND FLOOR, ""","","General Trade","Delhi",JA
"VINEET GEN STORE - DHARAMPUR CHOWK","NEAR MOTHROWALA VIKRAM STAND","9897981379","General Trade","DHARAMPUR 1ST",JA
"BHARAT STATIONARY - DHARAMPUR","NEAR RAWAT MEDICAL STORE, AJABPUR","9557418792","General Trade","AJABPUR RACE COURSE",JA
"OLD HARI OM STORE - DAHARAMPUR","DHARAMPUR","","General Trade","DHARAMPUR 1ST",JA
"MUKESH STORE - BARTHWAL CHOWK","NEAR BARTHWAL CHOWK, 8938018758","8755982431","General Trade","CLEMENT TOWN II",JA
"POKHRIYAL PROVISION STORE - TITAN R","TITAN ROAD","8126285096","General Trade","CLEMENT TOWN",JA
"APNA GENERAL STORE - TITAN ROAD","TITAN ROAD","8941881151","General Trade","CLEMENT TOWN",JA
"VIJAY CHEMIST - ASHTLEY HALL","NEAR ORIENT CINEMA HALL, ""ASHTLEY HALL, DEHRADUN""","05","General Trade","9887591191",JA
